group,camera_id,label,frame_index,unix_time,perf_time,hand_index,handedness,hand_score,wrist_x_px,wrist_y_px,wrist_z_rel,wrist_x_norm,wrist_y_norm,thumb_cmc_x_px,thumb_cmc_y_px,thumb_cmc_z_rel,thumb_cmc_x_norm,thumb_cmc_y_norm,thumb_mcp_x_px,thumb_mcp_y_px,thumb_mcp_z_rel,thumb_mcp_x_norm,thumb_mcp_y_norm,thumb_ip_x_px,thumb_ip_y_px,thumb_ip_z_rel,thumb_ip_x_norm,thumb_ip_y_norm,thumb_tip_x_px,thumb_tip_y_px,thumb_tip_z_rel,thumb_tip_x_norm,thumb_tip_y_norm,index_mcp_x_px,index_mcp_y_px,index_mcp_z_rel,index_mcp_x_norm,index_mcp_y_norm,index_pip_x_px,index_pip_y_px,index_pip_z_rel,index_pip_x_norm,index_pip_y_norm,index_dip_x_px,index_dip_y_px,index_dip_z_rel,index_dip_x_norm,index_dip_y_norm,index_tip_x_px,index_tip_y_px,index_tip_z_rel,index_tip_x_norm,index_tip_y_norm,middle_mcp_x_px,middle_mcp_y_px,middle_mcp_z_rel,middle_mcp_x_norm,middle_mcp_y_norm,middle_pip_x_px,middle_pip_y_px,middle_pip_z_rel,middle_pip_x_norm,middle_pip_y_norm,middle_dip_x_px,middle_dip_y_px,middle_dip_z_rel,middle_dip_x_norm,middle_dip_y_norm,middle_tip_x_px,middle_tip_y_px,middle_tip_z_rel,middle_tip_x_norm,middle_tip_y_norm,ring_mcp_x_px,ring_mcp_y_px,ring_mcp_z_rel,ring_mcp_x_norm,ring_mcp_y_norm,ring_pip_x_px,ring_pip_y_px,ring_pip_z_rel,ring_pip_x_norm,ring_pip_y_norm,ring_dip_x_px,ring_dip_y_px,ring_dip_z_rel,ring_dip_x_norm,ring_dip_y_norm,ring_tip_x_px,ring_tip_y_px,ring_tip_z_rel,ring_tip_x_norm,ring_tip_y_norm,pinky_mcp_x_px,pinky_mcp_y_px,pinky_mcp_z_rel,pinky_mcp_x_norm,pinky_mcp_y_norm,pinky_pip_x_px,pinky_pip_y_px,pinky_pip_z_rel,pinky_pip_x_norm,pinky_pip_y_norm,pinky_dip_x_px,pinky_dip_y_px,pinky_dip_z_rel,pinky_dip_x_norm,pinky_dip_y_norm,pinky_tip_x_px,pinky_tip_y_px,pinky_tip_z_rel,pinky_tip_x_norm,pinky_tip_y_norm
event_group_000_left_1_left_2_right_1_right_2,1,left_2,487,1782300886.960361,26.089367,0,Left,0.938610,106.15,119.63,0.000001,0.082929,0.149535,103.71,268.64,-0.071064,0.081025,0.335799,176.35,375.35,-0.047339,0.137774,0.469193,222.94,441.04,0.004100,0.174171,0.551297,263.08,484.46,0.068966,0.205532,0.605574,348.45,311.03,-0.030060,0.272228,0.388783,434.85,413.02,-0.008529,0.339730,0.516281,469.29,477.02,0.007467,0.366635,0.596275,486.99,535.58,0.020674,0.380460,0.669472,345.91,276.70,0.030166,0.270240,0.345874,418.27,377.76,0.058117,0.326771,0.472196,442.74,458.84,0.061350,0.345888,0.573548,444.96,525.61,0.059864,0.347627,0.657012,326.77,259.24,0.083758,0.255291,0.324052,315.70,386.50,0.081439,0.246643,0.483124,239.62,427.04,0.039965,0.187200,0.533801,182.90,438.20,0.017086,0.142893,0.547752,308.05,258.21,0.134844,0.240668,0.322761,273.03,350.96,0.113201,0.213307,0.438701,219.20,382.54,0.068783,0.171254,0.478171,175.89,388.34,0.041675,0.137416,0.485419
event_group_000_left_1_left_2_right_1_right_2,1,left_2,488,1782300886.993357,26.122641,0,Left,0.929052,101.53,107.74,0.000001,0.079317,0.134677,109.46,260.60,-0.074460,0.085512,0.325753,181.35,361.05,-0.050845,0.141682,0.451310,227.24,425.93,-0.000537,0.177531,0.532409,259.63,469.83,0.062837,0.202835,0.587282,354.27,294.32,-0.017461,0.276774,0.367899,446.27,396.74,0.011085,0.348651,0.495924,482.80,456.06,0.032013,0.377188,0.570078,501.66,510.49,0.048030,0.391925,0.638107,346.76,260.58,0.044168,0.270905,0.325728,423.74,367.12,0.078263,0.331047,0.458894,444.79,450.33,0.083876,0.347493,0.562909,439.93,520.11,0.084183,0.343696,0.650138,322.68,244.01,0.097856,0.252090,0.305008,322.67,373.90,0.099487,0.252088,0.467376,258.40,424.28,0.053734,0.201878,0.530345,206.03,442.79,0.027473,0.160962,0.553491,299.52,243.66,0.148402,0.234002,0.304581,273.17,338.56,0.128675,0.213414,0.423195,226.25,378.88,0.080624,0.176761,0.473597,184.75,391.13,0.050393,0.144339,0.488908
event_group_000_left_1_left_2_right_1_right_2,1,left_2,489,1782300887.026357,26.155717,0,Left,0.901939,105.30,98.98,0.000001,0.082269,0.123730,119.72,246.46,-0.079076,0.093533,0.308079,187.80,346.23,-0.057705,0.146720,0.432788,230.59,411.88,-0.010062,0.180147,0.514852,259.19,463.42,0.049516,0.202495,0.579280,366.07,300.47,-0.017023,0.285994,0.375585,452.06,407.01,0.006160,0.353172,0.508758,488.19,470.22,0.024908,0.381400,0.587772,503.98,528.75,0.040840,0.393735,0.660939,352.50,268.68,0.044494,0.275390,0.335856,430.38,373.97,0.073029,0.336234,0.467465,456.05,457.21,0.075107,0.356290,0.571510,455.01,527.25,0.074987,0.355476,0.659066,321.09,251.05,0.096584,0.250850,0.313818,300.90,391.90,0.081946,0.235075,0.489873,211.37,434.76,0.025506,0.165133,0.543450,142.14,441.92,-0.002033,0.111051,0.552401,290.25,245.49,0.146505,0.226758,0.306859,243.73,346.84,0.108375,0.190413,0.433546,181.26,378.48,0.049313,0.141612,0.473103,130.54,377.59,0.015574,0.101984,0.471993
event_group_000_left_1_left_2_right_1_right_2,1,left_2,490,1782300887.059358,26.188692,0,Left,0.762595,105.08,94.38,0.000001,0.082097,0.117977,157.57,218.13,-0.074649,0.123104,0.272659,221.47,318.06,-0.055882,0.173025,0.397575,247.01,394.06,-0.013773,0.192976,0.492569,264.35,449.08,0.039833,0.206527,0.561356,379.05,289.83,-0.006238,0.296136,0.362287,445.57,408.53,0.005421,0.348100,0.510664,473.91,485.64,0.011036,0.370241,0.607046,482.88,555.73,0.017128,0.377246,0.694669,343.22,278.74,0.046773,0.268139,0.348422,421.45,383.66,0.069034,0.329259,0.479580,450.58,464.12,0.064579,0.352016,0.580150,458.60,533.59,0.058286,0.358285,0.666993,290.23,276.29,0.088504,0.226744,0.345366,267.18,406.42,0.069808,0.208732,0.508028,191.25,412.44,0.016087,0.149413,0.515551,141.17,394.54,-0.010793,0.110292,0.493173,240.32,284.39,0.127282,0.187751,0.355482,198.01,359.73,0.085837,0.154692,0.449665,149.75,360.24,0.028874,0.116990,0.450303,120.14,341.61,-0.004204,0.093860,0.427013
event_group_000_left_1_left_2_right_1_right_2,1,left_2,491,1782300887.092355,26.221272,0,Left,0.852126,114.43,82.30,0.000001,0.089402,0.102874,170.20,215.95,-0.066642,0.132967,0.269932,232.85,320.51,-0.043221,0.181911,0.400644,258.10,397.65,0.001469,0.201637,0.497059,278.84,451.62,0.057686,0.217842,0.564525,393.69,284.59,0.009719,0.307574,0.355734,450.45,412.05,0.027824,0.351917,0.515064,473.55,489.68,0.037644,0.369964,0.612102,485.53,559.83,0.046177,0.379317,0.699791,357.87,278.16,0.059834,0.279585,0.347700,417.14,387.80,0.085844,0.325893,0.484753,444.43,465.96,0.084499,0.347209,0.582446,452.73,527.66,0.080831,0.353695,0.659576,304.20,274.83,0.098988,0.237660,0.343539,268.70,396.65,0.087074,0.209922,0.495815,201.51,385.73,0.042224,0.157426,0.482158,162.54,356.03,0.021111,0.126983,0.445043,250.98,281.97,0.135167,0.196082,0.352461,209.91,355.65,0.104403,0.163990,0.444561,168.02,347.60,0.057840,0.131265,0.434504,145.43,323.38,0.031672,0.113616,0.404224
event_group_000_left_1_left_2_right_1_right_2,1,left_2,492,1782300887.126354,26.255555,0,Left,0.786669,125.64,80.25,0.000001,0.098155,0.100314,186.33,208.05,-0.058999,0.145567,0.260057,251.46,311.35,-0.035101,0.196455,0.389193,280.59,392.18,0.009208,0.219211,0.490225,295.38,448.52,0.064245,0.230769,0.560651,405.51,274.94,0.007048,0.316809,0.343671,463.74,408.61,0.024656,0.362295,0.510764,486.97,490.58,0.034555,0.380443,0.613222,498.28,560.90,0.043733,0.389278,0.701119,361.54,270.13,0.056408,0.282451,0.337661,413.75,387.07,0.087337,0.323245,0.483838,432.43,457.41,0.090388,0.337837,0.571762,436.96,506.95,0.088488,0.341372,0.633693,302.82,269.03,0.096909,0.236576,0.336286,278.38,384.65,0.095646,0.217484,0.480814,217.95,377.83,0.060802,0.170274,0.472283,178.82,351.74,0.043175,0.139706,0.439680,248.82,274.55,0.134675,0.194392,0.343192,218.48,344.12,0.116194,0.170689,0.430149,177.39,338.88,0.080678,0.138589,0.423605,149.39,319.66,0.060732,0.116712,0.399573
event_group_000_left_1_left_2_right_1_right_2,1,left_2,493,1782300887.159356,26.288677,0,Left,0.630818,130.79,70.21,0.000000,0.102182,0.087762,193.44,216.69,-0.058838,0.151127,0.270859,260.42,322.86,-0.030792,0.203455,0.403576,296.34,397.90,0.017734,0.231518,0.497374,317.01,446.57,0.077766,0.247668,0.558214,423.92,269.79,0.019102,0.331188,0.337234,471.21,405.71,0.038586,0.368131,0.507139,486.34,487.43,0.047997,0.379953,0.609292,495.73,556.97,0.055305,0.387287,0.696209,376.01,253.55,0.070344,0.293755,0.316942,340.87,389.61,0.086961,0.266305,0.487017,271.26,402.03,0.082127,0.211924,0.502536,227.87,386.51,0.081132,0.178026,0.483132,319.91,250.36,0.113815,0.249927,0.312953,271.34,365.91,0.110136,0.211983,0.457388,205.56,347.85,0.080072,0.160596,0.434814,182.27,314.89,0.066876,0.142402,0.393618,275.59,252.03,0.154295,0.215302,0.315034,233.04,322.76,0.140861,0.182059,0.403445,187.66,314.99,0.112381,0.146611,0.393734,170.01,295.66,0.098165,0.132819,0.369579
event_group_000_left_1_left_2_right_1_right_2,1,left_2,494,1782300887.192356,26.321532,0,Left,0.756328,137.89,69.29,0.000000,0.107727,0.086606,186.80,226.93,-0.064191,0.145940,0.283657,254.87,330.40,-0.034537,0.199114,0.413002,303.66,400.04,0.017730,0.237238,0.500045,323.32,444.44,0.080815,0.252595,0.555552,434.50,271.54,0.022019,0.339455,0.339421,487.48,396.39,0.057558,0.380841,0.495494,500.82,474.06,0.080776,0.391268,0.592574,502.47,536.13,0.097573,0.392555,0.670160,391.51,242.72,0.080896,0.305868,0.303403,367.82,384.61,0.111579,0.287363,0.480764,289.11,403.14,0.112463,0.225867,0.503928,228.36,386.84,0.115633,0.178404,0.483545,339.77,230.13,0.132749,0.265442,0.287662,300.38,353.24,0.137870,0.234675,0.441555,227.46,351.35,0.102817,0.177706,0.439187,188.28,325.03,0.086146,0.147097,0.406291,299.85,225.00,0.182121,0.234262,0.281249,270.48,304.75,0.172777,0.211311,0.380944,220.02,313.69,0.141018,0.171887,0.392114,188.98,301.35,0.124460,0.147642,0.376683
event_group_000_left_1_left_2_right_1_right_2,1,left_2,495,1782300887.225354,26.355056,0,Left,0.738587,146.01,70.46,0.000000,0.114071,0.088069,199.48,237.49,-0.058177,0.155844,0.296861,269.29,339.83,-0.021920,0.210383,0.424791,316.98,404.41,0.037651,0.247640,0.505506,334.56,447.56,0.109588,0.261377,0.559455,444.36,274.30,0.025395,0.347153,0.342875,504.27,395.63,0.065044,0.393957,0.494542,514.48,472.64,0.092366,0.401941,0.590803,509.72,532.88,0.112145,0.398216,0.666106,401.23,238.92,0.084606,0.313463,0.298650,389.21,381.57,0.123831,0.304074,0.476958,315.08,410.88,0.129457,0.246157,0.513600,254.76,406.46,0.133247,0.199028,0.508078,351.08,221.48,0.137179,0.274280,0.276846,315.94,348.64,0.149152,0.246830,0.435796,244.28,358.94,0.115729,0.190847,0.448678,202.00,342.33,0.097948,0.157816,0.427909,309.97,214.26,0.187659,0.242161,0.267824,281.93,299.97,0.182925,0.220260,0.374966,232.61,318.72,0.151863,0.181729,0.398401,200.27,313.25,0.134432,0.156458,0.391565
event_group_000_left_1_left_2_right_1_right_2,1,left_2,496,1782300887.259356,26.388369,0,Left,0.855997,142.03,74.65,0.000000,0.110960,0.093316,204.28,237.56,-0.067964,0.159595,0.296956,277.77,342.07,-0.033285,0.217008,0.427582,321.88,411.61,0.026034,0.251467,0.514512,345.44,447.98,0.098362,0.269872,0.559977,453.56,272.18,0.017598,0.354344,0.340219,509.02,409.78,0.042430,0.397672,0.512231,530.18,495.25,0.059000,0.414207,0.619060,540.26,569.59,0.072384,0.422077,0.711983,407.21,245.20,0.078005,0.318132,0.306501,368.10,388.69,0.091809,0.287578,0.485868,281.95,385.19,0.086464,0.220277,0.481490,222.74,357.80,0.089972,0.174015,0.447252,357.66,238.92,0.130192,0.279420,0.298647,309.92,368.64,0.119454,0.242122,0.460798,231.42,355.41,0.081400,0.180797,0.444262,199.77,323.67,0.067948,0.156072,0.404583,318.90,237.88,0.179928,0.249143,0.297348,285.07,325.82,0.159150,0.222709,0.407271,232.11,329.92,0.123706,0.181340,0.412395,206.95,311.51,0.108207,0.161682,0.389389
event_group_000_left_1_left_2_right_1_right_2,1,left_2,497,1782300887.294355,26.423178,0,Left,0.913451,148.21,72.99,0.000001,0.115785,0.091243,207.78,239.88,-0.066706,0.162327,0.299856,282.22,343.91,-0.027076,0.220483,0.429884,326.18,416.42,0.036120,0.254824,0.520522,356.68,459.05,0.111723,0.278660,0.573814,461.70,274.45,0.033278,0.360703,0.343065,532.11,400.19,0.068413,0.415709,0.500235,555.11,478.91,0.090736,0.433676,0.598637,561.56,548.81,0.108975,0.438723,0.686018,421.05,252.41,0.092696,0.328949,0.315507,474.96,377.73,0.134094,0.371064,0.472159,487.03,458.81,0.137667,0.380494,0.573517,476.02,520.13,0.138009,0.371893,0.650163,369.04,242.12,0.140485,0.288310,0.302651,339.38,372.87,0.134790,0.265140,0.466084,264.75,382.70,0.082317,0.206839,0.478381,214.58,368.96,0.057880,0.167637,0.461197,322.72,243.28,0.186378,0.252126,0.304103,293.44,332.44,0.160124,0.229249,0.415556,241.09,344.81,0.111258,0.188352,0.431007,201.63,332.10,0.084682,0.157520,0.415120
event_group_000_left_1_left_2_right_1_right_2,1,left_2,498,1782300887.326365,26.455044,0,Left,0.932535,147.28,66.02,0.000001,0.115062,0.082530,194.94,231.79,-0.065206,0.152293,0.289741,270.71,336.02,-0.032993,0.211494,0.420025,319.77,410.63,0.018975,0.249822,0.513289,349.19,464.84,0.080961,0.272807,0.581051,463.90,273.20,0.038034,0.362424,0.341502,543.20,393.99,0.077299,0.424375,0.492491,563.17,470.26,0.102775,0.439973,0.587827,564.46,537.16,0.122727,0.440987,0.671455,431.20,245.43,0.093938,0.336877,0.306783,501.52,365.88,0.136845,0.391811,0.457345,518.57,451.86,0.140951,0.405131,0.564821,508.38,520.22,0.142465,0.397171,0.650280,378.02,230.37,0.138860,0.295332,0.287962,348.75,370.81,0.134954,0.272463,0.463510,267.91,402.12,0.082402,0.209307,0.502656,204.73,402.43,0.057792,0.159949,0.503041,326.85,227.75,0.182112,0.255355,0.284692,300.89,330.03,0.158749,0.235071,0.412539,243.77,355.75,0.112206,0.190446,0.444687,194.35,354.65,0.087089,0.151835,0.443309
event_group_000_left_1_left_2_right_1_right_2,1,left_2,499,1782300887.361808,26.490563,0,Left,0.927155,149.71,59.92,0.000001,0.116961,0.074895,193.20,227.38,-0.069019,0.150936,0.284225,270.59,330.90,-0.041201,0.211399,0.413630,324.93,401.06,0.005457,0.253849,0.501329,358.32,453.64,0.061703,0.279934,0.567051,469.14,271.12,0.034047,0.366513,0.338899,559.75,384.92,0.068456,0.437306,0.481152,593.07,459.28,0.090721,0.463335,0.574098,603.92,526.76,0.108475,0.471816,0.658450,435.95,244.54,0.088925,0.340583,0.305680,507.64,360.37,0.126534,0.396593,0.450462,524.90,446.06,0.128054,0.410076,0.557580,514.63,514.87,0.128570,0.402051,0.643588,381.92,230.57,0.132286,0.298374,0.288209,350.85,366.18,0.123758,0.274098,0.457729,269.12,393.37,0.071535,0.210248,0.491717,207.50,389.30,0.048189,0.162107,0.486625,331.28,227.77,0.173518,0.258812,0.284710,304.00,327.03,0.148212,0.237500,0.408792,245.74,349.99,0.102470,0.191985,0.437484,196.06,346.49,0.078276,0.153170,0.433106
event_group_000_left_1_left_2_right_1_right_2,1,left_2,500,1782300887.392699,26.522482,0,Left,0.907869,154.01,55.73,0.000001,0.120316,0.069656,201.90,222.70,-0.078808,0.157734,0.278381,275.45,330.14,-0.053597,0.215198,0.412673,328.11,404.33,-0.006559,0.256338,0.505408,364.54,457.37,0.051173,0.284800,0.571717,480.08,274.90,0.025988,0.375059,0.343629,562.71,402.68,0.058480,0.439621,0.503350,591.54,482.99,0.080604,0.462144,0.603734,601.52,555.45,0.099640,0.469934,0.694307,446.80,249.72,0.086365,0.349062,0.312145,505.52,377.96,0.125224,0.394940,0.472450,517.99,468.37,0.128882,0.404677,0.585468,504.19,536.42,0.131694,0.393896,0.670529,394.74,235.35,0.134006,0.308387,0.294188,353.39,372.34,0.124678,0.276084,0.465423,264.55,392.07,0.071807,0.206679,0.490092,200.53,380.95,0.049897,0.156660,0.476192,347.00,229.62,0.178732,0.271094,0.287024,309.58,327.25,0.152497,0.241863,0.409067,245.73,347.79,0.106121,0.191980,0.434743,193.25,338.42,0.083154,0.150977,0.423028
event_group_000_left_1_left_2_right_1_right_2,1,left_2,501,1782300887.426704,26.556413,0,Left,0.886893,160.66,57.41,0.000001,0.125518,0.071760,212.14,207.52,-0.086741,0.165737,0.259394,287.24,315.81,-0.070395,0.224405,0.394768,340.61,391.85,-0.030476,0.266098,0.489813,364.86,451.70,0.018742,0.285045,0.564627,490.89,275.43,0.001967,0.383507,0.344290,550.49,420.67,0.016977,0.430067,0.525841,577.59,513.77,0.025001,0.451241,0.642208,593.46,590.36,0.033409,0.463637,0.737946,451.07,258.91,0.060663,0.352397,0.323632,463.77,418.89,0.068832,0.362320,0.523614,392.08,464.02,0.058557,0.306313,0.580022,323.36,472.55,0.059650,0.252627,0.590694,397.72,254.51,0.108984,0.310721,0.318141,355.53,387.59,0.086532,0.277755,0.484490,268.77,379.12,0.044540,0.209979,0.473906,224.88,347.44,0.032392,0.175684,0.434298,348.60,251.73,0.153514,0.272342,0.314664,315.81,343.80,0.127040,0.246729,0.429746,254.97,348.08,0.094238,0.199197,0.435098,216.93,325.90,0.082024,0.169476,0.407374
event_group_000_left_1_left_2_right_1_right_2,1,left_2,502,1782300887.459707,26.588793,0,Left,0.900384,162.68,48.00,0.000000,0.127093,0.060003,215.09,199.34,-0.099260,0.168040,0.249175,289.52,313.60,-0.086489,0.226187,0.391997,345.88,391.54,-0.046585,0.270216,0.489428,383.65,448.64,0.004423,0.299725,0.560803,497.55,269.55,-0.009958,0.388710,0.336933,554.99,417.69,-0.003949,0.433585,0.522108,579.01,514.63,-0.002291,0.452353,0.643292,590.65,600.16,0.002611,0.461449,0.750205,453.28,252.45,0.055746,0.354124,0.315561,427.69,415.92,0.045225,0.334134,0.519898,324.98,431.26,0.026333,0.253889,0.539079,243.65,415.01,0.026894,0.190351,0.518761,399.88,252.19,0.110666,0.312410,0.315242,348.85,387.47,0.076514,0.272539,0.484337,253.43,374.94,0.032704,0.197995,0.468677,208.07,341.97,0.022792,0.162558,0.427464,353.51,251.94,0.160984,0.276178,0.314928,314.75,347.88,0.126658,0.245901,0.434852,247.59,350.88,0.091849,0.193432,0.438600,209.87,327.24,0.081092,0.163957,0.409052
event_group_000_left_1_left_2_right_1_right_2,1,left_2,503,1782300887.493706,26.623129,0,Left,0.881711,173.33,44.60,0.000000,0.135413,0.055752,234.35,188.04,-0.096990,0.183085,0.235049,309.94,304.03,-0.087267,0.242141,0.380037,361.34,389.52,-0.052843,0.282299,0.486902,389.29,449.66,-0.008363,0.304132,0.562074,513.09,263.56,-0.003277,0.400851,0.329456,566.52,419.36,0.001580,0.442592,0.524199,585.14,519.67,0.002217,0.457139,0.649582,594.03,605.84,0.005419,0.464083,0.757296,459.06,258.32,0.057553,0.358640,0.322894,435.12,414.40,0.039402,0.339939,0.518001,336.95,406.71,0.018496,0.263240,0.508393,264.37,372.79,0.019761,0.206536,0.465994,398.38,262.83,0.107316,0.311232,0.328536,357.75,388.48,0.068221,0.279493,0.485601,270.17,363.75,0.026777,0.211070,0.454688,231.48,322.58,0.019468,0.180845,0.403219,346.07,263.07,0.152517,0.270367,0.328835,316.93,349.38,0.116524,0.247604,0.436731,256.73,342.05,0.084648,0.200567,0.427561,224.80,312.93,0.076248,0.175626,0.391164
event_group_000_left_1_left_2_right_1_right_2,1,left_2,504,1782300887.525707,26.654786,0,Left,0.898639,186.25,37.18,0.000000,0.145507,0.046476,236.07,199.42,-0.092231,0.184432,0.249280,312.39,321.57,-0.062970,0.244053,0.401958,370.69,400.34,-0.002440,0.289602,0.500426,405.76,455.46,0.071664,0.317001,0.569326,526.40,263.61,-0.001004,0.411251,0.329510,583.29,411.14,0.024392,0.455698,0.513925,600.24,503.45,0.042399,0.468940,0.629318,602.83,581.45,0.058035,0.470963,0.726812,479.60,237.22,0.072632,0.374689,0.296528,458.81,404.56,0.087461,0.358445,0.505705,358.74,425.16,0.080066,0.280269,0.531455,274.42,407.91,0.083334,0.214387,0.509893,429.53,229.66,0.136543,0.335568,0.287074,387.81,371.86,0.121661,0.302979,0.464823,290.30,372.58,0.074983,0.226798,0.465722,235.58,345.48,0.058227,0.184050,0.431845,391.57,225.95,0.196853,0.305914,0.282439,359.71,320.40,0.171057,0.281021,0.400501,293.80,334.19,0.129280,0.229529,0.417737,251.79,317.60,0.110629,0.196715,0.396997
event_group_000_left_1_left_2_right_1_right_2,1,left_2,505,1782300887.560707,26.689738,0,Left,0.928079,194.22,34.96,0.000000,0.151736,0.043706,235.05,205.26,-0.090128,0.183632,0.256572,320.44,329.82,-0.060192,0.250343,0.412277,386.95,404.10,0.001954,0.302304,0.505124,414.45,465.00,0.077363,0.323785,0.581247,542.74,267.70,-0.008123,0.424012,0.334627,600.89,414.84,0.020789,0.469447,0.518544,617.17,510.89,0.041226,0.482167,0.638609,617.47,591.40,0.058196,0.482398,0.739254,504.18,226.29,0.066903,0.393888,0.282863,480.45,411.21,0.088458,0.375352,0.514019,372.68,447.30,0.082591,0.291156,0.559130,281.44,439.22,0.084474,0.219878,0.549020,458.44,209.67,0.133857,0.358153,0.262088,416.78,370.74,0.126782,0.325612,0.463427,311.48,385.32,0.080300,0.243343,0.481646,249.77,365.51,0.060960,0.195130,0.456894,421.70,200.03,0.197611,0.329452,0.250034,392.91,310.87,0.179587,0.306959,0.388591,322.63,338.06,0.140183,0.252051,0.422575,274.47,328.21,0.121051,0.214433,0.410258
event_group_000_left_1_left_2_right_1_right_2,1,left_2,506,1782300887.594376,26.723238,0,Left,0.903881,211.08,39.63,0.000000,0.164909,0.049534,252.72,227.84,-0.082280,0.197441,0.284801,332.10,349.83,-0.041098,0.259456,0.437292,393.83,416.98,0.032486,0.307677,0.521224,427.32,463.13,0.122427,0.333842,0.578914,551.23,272.52,0.004592,0.430649,0.340648,636.73,399.63,0.040881,0.497447,0.499541,658.49,484.24,0.067851,0.514449,0.605296,660.54,560.61,0.090113,0.516047,0.700767,516.26,224.81,0.080671,0.403328,0.281014,541.91,386.63,0.123361,0.423364,0.483289,479.92,463.44,0.127993,0.374941,0.579305,411.35,501.40,0.130151,0.321364,0.626746,474.79,200.50,0.147322,0.370932,0.250621,436.85,366.82,0.146994,0.341288,0.458530,332.11,404.23,0.095431,0.259464,0.505288,263.38,403.07,0.070890,0.205763,0.503843,442.19,188.89,0.211670,0.345461,0.236118,410.20,303.63,0.190146,0.320471,0.379536,338.93,343.80,0.141312,0.264792,0.429748,285.77,345.97,0.115014,0.223256,0.432466
event_group_000_left_1_left_2_right_1_right_2,1,left_2,507,1782300887.625373,26.754694,0,Left,0.939078,201.52,42.96,0.000001,0.157438,0.053695,233.35,215.90,-0.105576,0.182304,0.269876,315.89,332.59,-0.080168,0.246788,0.415740,383.44,402.38,-0.022498,0.299561,0.502974,425.48,458.63,0.049045,0.332409,0.573288,545.91,269.37,-0.002921,0.426495,0.336712,649.49,397.65,0.031474,0.507412,0.497064,677.02,478.44,0.057301,0.528921,0.598046,679.01,556.71,0.079578,0.530478,0.695886,519.82,231.99,0.076318,0.406111,0.289993,613.79,368.65,0.118086,0.479527,0.460816,631.12,470.10,0.119711,0.493065,0.587631,616.55,551.77,0.119619,0.481680,0.689712,477.11,212.11,0.141841,0.372741,0.265143,456.36,384.63,0.127008,0.356531,0.480793,344.93,440.74,0.058260,0.269473,0.550931,257.50,452.96,0.026385,0.201170,0.566199,438.29,204.39,0.203944,0.342413,0.255490,412.29,324.46,0.166331,0.322103,0.405570,339.13,372.45,0.102873,0.264949,0.465558,276.37,378.29,0.068013,0.215913,0.472863
event_group_000_left_1_left_2_right_1_right_2,1,left_2,508,1782300887.660373,26.789523,0,Left,0.927622,196.13,50.41,0.000001,0.153226,0.063012,246.88,225.36,-0.091301,0.192871,0.281706,331.64,339.67,-0.058921,0.259090,0.424591,390.37,405.44,0.003240,0.304974,0.506801,423.51,448.93,0.081038,0.330867,0.561164,552.55,265.05,0.010058,0.431678,0.331306,664.67,388.60,0.045762,0.519272,0.485748,693.47,467.63,0.071152,0.541777,0.584532,700.09,543.96,0.093072,0.546949,0.679944,526.76,222.26,0.082122,0.411530,0.277829,619.76,356.34,0.126054,0.484187,0.445425,641.08,461.30,0.130451,0.500842,0.576620,629.04,547.28,0.131597,0.491435,0.684098,484.91,198.83,0.140751,0.378837,0.248538,463.45,365.66,0.133288,0.362072,0.457079,364.17,432.32,0.070117,0.284506,0.540404,285.45,457.34,0.040000,0.223007,0.571679,446.75,191.76,0.195947,0.349022,0.239698,419.09,307.08,0.166962,0.327417,0.383850,355.05,362.25,0.108577,0.277384,0.452812,298.07,376.08,0.075807,0.232866,0.470101
event_group_000_left_1_left_2_right_1_right_2,1,left_2,509,1782300887.692374,26.822009,0,Left,0.918656,207.28,33.86,0.000001,0.161939,0.042329,242.58,202.31,-0.106488,0.189515,0.252891,321.46,321.64,-0.093514,0.251144,0.402050,382.73,394.72,-0.051785,0.299011,0.493394,434.04,465.16,0.002597,0.339094,0.581454,564.63,263.49,-0.006389,0.441116,0.329364,676.28,386.00,0.028209,0.528341,0.482496,706.84,470.73,0.052434,0.552219,0.588417,712.28,548.03,0.071870,0.556472,0.685032,537.57,221.70,0.069381,0.419977,0.277130,620.95,358.50,0.107938,0.485117,0.448129,624.58,463.47,0.110067,0.487949,0.579334,602.46,550.28,0.109994,0.470673,0.687849,493.10,199.00,0.132303,0.385231,0.248745,483.93,363.17,0.123762,0.378068,0.453958,393.61,440.58,0.067584,0.307508,0.550724,315.10,476.66,0.040375,0.246171,0.595824,450.11,191.37,0.190467,0.351648,0.239213,436.48,310.30,0.162736,0.340998,0.387876,375.80,374.16,0.111677,0.293596,0.467698,317.04,401.27,0.083435,0.247688,0.501590
